,catid,photometry,remge,mmge,rextinction,pamge,epsmge_re,epsmge_lw,dist2nneigh,chi2
266,65355,GAMA,2.5526333,17.42746,0.119,153.42815,0.7772616,0.7052206,13.240145,3.232092
267,65359,GAMA,3.0770748,16.664131,0.121,155.07445,0.60327387,0.5361174,6.5645323,3.9851
268,65384,GAMA,1.328235,16.797812,0.121,35.71379,0.3114553,0.46322912,11.285451,4.577904
269,65395,GAMA,2.6615243,17.371984,0.117,36.49832,0.58981633,0.6406736,12.1598,7.145312
270,65406,GAMA,6.9549417,14.438483,0.119,88.984985,0.22476126,0.20786196,20.431452,5.9395823
271,65408,GAMA,4.1882825,14.646372,0.122,96.25716,0.121611536,0.110872984,20.577522,1.144702
272,65410,GAMA,1.741547,16.527922,0.121,73.16641,0.21316393,0.26215696,9.755098,3.8995125
273,69462,GAMA,1.885312,16.1283,0.053,68.064285,0.08761931,0.079447865,13.332242,2.5752826
274,69513,GAMA,6.1996837,16.226883,0.059,135.08073,0.41856152,0.4451275,25.7245,3.7255666
275,69535,GAMA,4.913195,16.153158,0.062,176.72813,0.66443354,0.71366775,15.216233,3.5718071
276,69620,GAMA,4.1472673,15.475837,0.063,32.011932,0.18891138,0.18678224,9.243494,1.965783
277,69653,GAMA,4.3051233,17.030994,0.055,163.36,0.3162459,0.40051484,9.517534,4.702115
278,69740,GAMA,3.5399354,14.8602,0.052,38.324142,0.4913292,0.5308118,25.614819,0.90066904
279,69752,GAMA,2.0111465,16.404194,0.053,165.1715,0.1909325,0.27507412,10.52387,2.417236
280,69822,GAMA,4.4966254,15.940898,0.069,102.458786,0.06276841,0.08899653,24.745197,2.2139971
281,69844,GAMA,2.668523,18.064617,0.063,30.82605,0.43781003,0.5411798,9.769709,2.975554
282,69864,GAMA,3.1381314,17.253807,0.063,155.20041,0.6655764,0.66406643,9.183477,4.3859143
283,69986,GAMA,3.7810566,14.913701,0.053,135.21136,0.053740915,0.056602,20.18428,4.29375
284,70022,GAMA,3.3357074,15.475017,0.053,158.80675,0.033108886,0.108070016,17.40491,3.0920374
285,70107,GAMA,1.9878762,18.509007,0.046,169.88129,0.5279442,0.4815811,8.470113,6.6792536
286,70114,GAMA,6.6178164,13.306428,0.047,10.15332,0.05732455,0.075442314,32.65708,0.69095767
287,70403,GAMA,3.853106,15.396203,0.068,97.61011,0.08625072,0.15461236,16.26157,7.5079083
288,70532,GAMA,2.3979294,14.726936,0.056,135.17047,0.29092336,0.5300233,14.938309,1.4706451
289,70640,GAMA,3.4764524,16.15761,0.054,136.27206,0.09820542,0.1767832,19.691404,3.1156542
290,70670,GAMA,3.6450634,15.474632,0.051,93.810974,0.073549084,0.14782816,19.66918,2.603448
291,70719,GAMA,1.7041622,18.341019,0.051,3.3850555,0.20074199,0.18605816,15.493785,4.1352253
292,70777,GAMA,4.787167,17.10571,0.049,167.0007,0.66963494,0.43139672,18.163727,5.391878
293,70802,GAMA,3.4650424,14.858804,0.05,147.70135,0.13145065,0.1716218,19.47488,2.4188962
294,70808,GAMA,2.719807,16.433094,0.052,101.40845,0.06849427,0.029759407,8.604441,4.0098805
295,70929,GAMA,9.08176,14.519735,0.052,110.365616,0.41779223,0.4041465,19.296665,1.264649
296,71099,GAMA,3.067618,15.632565,0.055,52.247345,0.22863984,0.16164589,13.381255,2.458326
297,71117,GAMA,2.3575256,17.77694,0.058,51.362854,0.5897575,0.51000345,15.020474,4.028148
298,71146,GAMA,6.6287227,16.161263,0.049,14.255493,0.21633352,0.09639639,28.254335,5.5991087
299,71178,GAMA,3.4635396,15.742467,0.048,26.677628,0.14120945,0.22863853,15.374412,2.7013206
300,71269,GAMA,1.788809,17.53373,0.048,152.05356,0.4043202,0.48274273,16.346258,4.972362
301,71352,GAMA,1.9565557,18.19308,0.069,103.53227,0.13761786,0.15135425,8.219178,5.9385715
302,71382,GAMA,3.669993,16.952417,0.058,43.46956,0.20188434,0.15319443,15.951377,3.3602955
303,77226,GAMA,2.7294407,16.649708,0.084,73.28931,0.39011487,0.33380532,13.274399,3.1813993
304,77227,GAMA,1.274663,16.795425,0.081,157.13986,0.18181635,0.4800039,15.156672,6.0196967
305,77373,GAMA,2.9965959,18.451534,0.104,179.5933,0.4315718,0.48161393,6.360405,7.9392734
306,77445,GAMA,2.817475,18.056288,0.1,154.42905,0.124891534,0.08122611,6.498998,7.861324
307,77446,GAMA,4.316045,15.899569,0.099,59.11606,0.10629597,0.07959485,25.625624,8.576013
308,77452,GAMA,3.4107804,15.566015,0.092,39.898056,0.6372985,0.6906871,16.618576,2.2089126
309,77710,GAMA,2.309495,16.360117,0.08,120.73831,0.25342795,0.35687852,17.850637,2.6276035
310,77754,GAMA,5.1723747,15.350626,0.097,171.28159,0.4378846,0.4298855,20.379038,3.5585704
311,77845,GAMA,2.0206056,18.517414,0.086,94.745544,0.47248697,0.35497838,7.2518964,5.924877
312,77967,GAMA,3.6359055,15.083113,0.079,174.57,0.52945435,0.46886075,8.756701,3.9026453
313,78355,GAMA,1.9925686,16.060432,0.076,173.56314,0.48905018,0.6775568,11.120833,2.6158383
314,78406,GAMA,5.160951,17.164528,0.083,24.063019,0.25219277,0.26540077,5.145119,5.7603445
315,78425,GAMA,1.7578032,16.993116,0.087,0.019989014,0.22870563,0.34926945,8.513055,2.2962785
316,78523,GAMA,1.7325623,17.21689,0.087,162.20224,0.4203127,0.5995985,11.832721,2.8842263
317,78530,GAMA,3.1596303,15.352797,0.088,102.26106,0.17338723,0.1686768,16.527416,1.9728281
318,78531,GAMA,2.9819837,15.820679,0.088,70.419785,0.43295148,0.25260305,4.8223805,8.524281
319,78634,GAMA,1.3048296,16.567055,0.085,16.056015,0.2614623,0.6776384,9.932382,3.3093932
320,78667,GAMA,5.5868015,16.01247,0.083,116.17987,0.15054561,0.22795916,17.004965,3.2716448
321,78791,GAMA,1.70936,16.893826,0.091,81.87909,0.53904045,0.60367024,9.851682,4.578961
322,78827,GAMA,3.2282627,15.113153,0.087,69.75009,0.29766247,0.23209184,14.925495,5.614385
323,78921,GAMA,7.274477,16.49275,0.092,70.6743,0.4376264,0.43949717,12.141784,6.556172
324,79098,GAMA,5.251857,16.08197,0.104,37.725845,0.4486643,0.35429114,13.03236,2.691031
325,79329,GAMA,5.001599,17.160212,0.109,117.10936,0.33018485,0.39178753,12.685182,13.362519
326,79335,GAMA,6.621212,14.736845,0.097,50.47,0.5128285,0.4186175,10.526223,5.774316
327,79444,GAMA,2.3846111,17.952364,0.102,19.081451,0.3223042,0.23827165,10.348084,6.3607855
328,79529,GAMA,3.98692,17.61819,0.095,43.485733,0.39502668,0.43490195,9.550952,4.561833
329,79601,GAMA,2.3172052,17.945866,0.1,119.585556,0.07579265,0.09770572,7.757356,3.7622473
330,79635,GAMA,7.533707,15.043175,0.108,123.070755,0.355637,0.36116672,13.093637,2.6307912
331,79670,GAMA,1.7072343,17.51784,0.103,69.479996,0.65308064,0.57080185,12.380899,3.940859
332,79689,GAMA,0.7445008,19.154694,0.102,179.53314,0.06619866,0.0,9.766359,2.742549
333,79690,GAMA,2.579211,18.109392,0.102,148.84,0.43509302,0.3006249,9.048402,5.5817347
334,79693,GAMA,2.6951993,16.776169,0.105,14.920807,0.5967458,0.52409244,7.5360394,4.4575186
335,79706,GAMA,0.51314557,18.790411,0.102,110.68446,0.009539796,0.12779355,7.235915,3.2372193
336,79710,GAMA,2.2249966,18.923874,0.102,123.270004,0.29966825,0.3158102,3.102063,6.6087513
337,79711,GAMA,1.517477,16.172054,0.103,41.382355,0.27900296,0.49443412,16.967209,2.8245637
338,79712,GAMA,2.3119886,18.550148,0.104,83.20206,0.57826155,0.447016,6.686284,5.570392
339,79733,GAMA,4.1173215,14.933305,0.104,15.796143,0.2670963,0.22398233,24.16126,7.4341006
340,79734,GAMA,1.0733311,17.155245,0.105,74.60419,0.27495965,0.4008603,13.813102,2.206976
341,79750,GAMA,2.3001957,16.214882,0.103,135.08351,0.17907694,0.21919036,9.001903,3.3003404
342,79771,GAMA,3.6585686,17.810616,0.1,121.066376,0.2628913,0.098769486,9.016192,6.260657
343,79810,GAMA,1.2518092,16.60713,0.106,107.9868,0.108592436,0.12287098,14.291005,3.717132
344,79850,GAMA,1.9871435,17.508703,0.113,94.37331,0.63034403,0.6545914,7.3665752,5.970792
345,79866,GAMA,2.264642,15.495056,0.111,90.41092,0.27119786,0.19136262,18.619741,2.1851826
346,84048,GAMA,3.416129,17.390575,0.057,38.754852,0.20962118,0.29173017,14.801884,4.7687526
347,84106,GAMA,2.8192737,16.091516,0.062,93.05049,0.026811045,0.018020391,23.73003,3.1680872
348,84107,GAMA,4.511696,15.399838,0.065,157.69781,0.18888141,0.194412,11.123818,2.498398
349,84209,GAMA,2.2391636,16.508652,0.074,125.28273,0.061664503,0.117782,11.332784,3.086645
350,84677,GAMA,3.9158769,15.333172,0.048,155.01086,0.45475763,0.51905864,19.616215,1.8980967
351,84680,GAMA,2.684197,15.920263,0.044,92.24086,0.30392164,0.32202584,21.317394,3.080644
352,84734,GAMA,3.6172607,15.490222,0.045,13.622101,0.087727465,0.17191702,19.029966,2.4975336
353,84900,GAMA,4.0768676,14.643484,0.064,172.31723,0.3878414,0.5271029,19.346777,1.7070249
354,85205,GAMA,2.7674131,16.575388,0.056,84.4545,0.016857957,0.0,9.969968,4.9177747
355,85239,GAMA,2.4339151,16.15052,0.061,74.361465,0.13003413,0.099024296,7.8290424,3.791694
356,85280,GAMA,3.3148067,15.83448,0.053,125.65483,0.4919002,0.51868117,23.507053,2.7746084
357,85416,GAMA,3.4081407,14.756522,0.065,80.69064,0.5999075,0.6515254,20.700289,1.4801508
358,85418,GAMA,1.6572205,17.786865,0.066,170.73463,0.1494574,0.29883492,14.188149,4.4161963
359,85423,GAMA,3.3411574,17.510149,0.062,120.63623,0.23679942,0.13078952,19.507875,4.2034163
360,85464,GAMA,2.1723425,18.578665,0.065,134.90358,0.29473996,0.42126256,21.506212,7.4327064
361,85474,GAMA,4.9910445,15.296449,0.068,61.173462,0.7455545,0.71812177,13.47569,1.4203188
362,85479,GAMA,3.83786,16.473227,0.064,24.858154,0.6278843,0.54940665,10.100864,1.8755273
363,85481,GAMA,3.4728878,16.894238,0.063,44.614197,0.33364266,0.30667472,18.200907,3.3213592
364,85505,GAMA,3.9394474,15.672729,0.064,50.717697,0.52683413,0.5398699,21.643845,1.7653099
365,85507,GAMA,1.6898613,17.17465,0.065,117.59944,0.41854706,0.5459151,17.445814,2.390348
366,85559,GAMA,2.5453868,16.554276,0.062,106.443954,0.074622534,0.039295316,19.619404,3.782877
367,85667,GAMA,2.6900616,15.571893,0.05,6.5426025,0.05735196,0.02378261,26.772608,2.5777717
368,85707,GAMA,4.135177,15.859971,0.054,76.493256,0.3904593,0.42507976,23.010057,2.0456612
369,85919,GAMA,1.3604865,17.81688,0.049,88.51337,0.1962292,0.28263998,15.893086,2.9939013
370,86115,GAMA,6.2169566,15.52104,0.051,172.01573,0.6859467,0.69268686,17.398605,1.7385957
371,86116,GAMA,2.3195043,17.23143,0.055,32.49286,0.27974087,0.25278306,16.686768,3.8312876
372,91510,GAMA,1.5724776,17.899382,0.084,153.03993,0.13079785,0.2485801,5.2652464,7.8748484
373,91545,GAMA,1.5850066,16.252218,0.079,49.459488,0.014815311,0.062315345,12.627445,3.8771417
374,91568,GAMA,1.1374077,15.89322,0.082,3.409027,0.106605016,0.22459477,13.940245,3.3830466
375,91579,GAMA,1.7903104,19.446579,0.084,41.929993,0.40561122,0.4755419,4.357247,10.0272
376,91589,GAMA,5.6148877,14.520818,0.081,149.37,0.6142638,0.53335536,14.1549,7.1012883
377,91627,GAMA,5.684708,15.669929,0.084,97.580444,0.3002907,0.25190198,14.222113,2.8088577
378,91686,GAMA,3.1451755,15.741378,0.096,5.4279175,0.3753186,0.48604918,9.080966,2.7273397
379,91689,GAMA,0.8223453,16.895731,0.097,124.57135,0.0034693999,0.07776815,8.013126,4.9045553
380,91691,GAMA,3.0242128,16.438446,0.098,121.9928,0.15784684,0.07982886,15.601829,3.6726685
381,91692,GAMA,3.2367263,16.089647,0.098,117.74222,0.62235165,0.6846873,10.009624,2.2384014
382,91697,GAMA,2.5867815,15.709421,0.09,24.576523,0.17429465,0.25188208,14.4845085,2.3471842
383,91924,GAMA,6.5753155,15.255501,0.082,136.42545,0.24468587,0.122752786,20.769749,3.9567966
384,91926,GAMA,2.3793292,15.752253,0.081,78.48068,0.54910934,0.6431937,22.022575,2.912916
385,91959,GAMA,1.5669287,16.959364,0.081,131.37508,0.31121495,0.52921426,7.83996,3.8726354
386,91961,GAMA,3.2673345,15.689056,0.079,150.24,0.0080012595,0.036500216,7.8589025,4.5887566
387,91963,GAMA,6.35569,14.63174,0.081,125.86696,0.22891109,0.18719584,14.337127,1.0478659
388,91988,GAMA,4.082414,14.481905,0.083,89.45752,0.25653628,0.28789818,18.577497,1.8554637
389,91989,GAMA,2.1306884,16.73071,0.083,74.785385,0.04040225,0.10719055,13.162887,5.640784
390,91996,GAMA,1.3125601,16.53872,0.084,98.18399,0.27548632,0.68741554,7.8471045,3.4488425
391,91999,GAMA,1.1578672,16.383545,0.084,57.130005,0.11273294,0.38402975,7.0021386,7.0588555
392,92592,GAMA,2.559463,15.78714,0.077,84.04788,0.2069025,0.2985149,12.010134,3.5670125
393,92676,GAMA,6.0576625,14.589182,0.085,65.81,0.7165137,0.6460126,17.294832,2.9893117
394,92739,GAMA,2.020202,17.01175,0.085,94.156815,0.4528108,0.6276068,14.212913,4.061713
395,92770,GAMA,2.9152045,15.781954,0.088,16.98349,0.31041408,0.35853338,16.72392,4.530801
396,92773,GAMA,4.0553007,15.310967,0.085,10.509491,0.02842525,0.013017893,6.9673486,2.0289927
397,92818,GAMA,2.8750405,16.46108,0.082,71.72,0.5690867,0.55347896,5.0658755,4.891361
398,92944,GAMA,2.1599395,16.476952,0.084,4.869995,0.50901866,0.5244564,10.570335,3.6706135
399,93020,GAMA,1.9054077,17.34905,0.085,100.24637,0.28951392,0.27251232,8.862463,5.644295
400,93023,GAMA,3.6432557,15.699316,0.085,141.1042,0.11150363,0.15712416,3.946081,5.686743
401,93062,GAMA,2.5402038,15.168629,0.093,90.10043,0.44798332,0.31583285,12.662803,4.7507935
402,93167,GAMA,3.1354785,17.500105,0.096,175.02625,0.6858245,0.6181501,7.57974,5.5783944
403,93259,GAMA,8.061416,15.673989,0.116,13.197159,0.31922075,0.20495415,11.575973,5.95302
404,93354,GAMA,8.476368,14.897408,0.104,82.71838,0.06530593,0.1013031,20.060144,2.217688
405,93384,GAMA,7.87639,16.524637,0.104,92.600006,0.66770554,0.43614835,7.293557,10.37692
406,93604,GAMA,8.616611,14.899139,0.117,41.4395,0.586745,0.57999784,21.914618,2.6552937
407,93674,GAMA,5.7490892,15.325088,0.1,73.50314,0.65077055,0.6405529,17.438248,3.103827
408,93803,GAMA,5.1933475,14.312736,0.102,141.85266,0.18702091,0.1525495,25.530264,1.2847524
409,93807,GAMA,2.6478336,15.080055,0.103,179.84769,0.055487256,0.06964141,11.893293,1.4314582
410,93832,GAMA,3.5783174,17.21863,0.103,36.773285,0.65612006,0.5297712,8.484797,4.088197
411,93885,GAMA,1.2499657,18.280125,0.1,109.83609,0.33417282,0.5078999,7.826184,3.3647294
412,97915,GAMA,3.0309527,16.03713,0.047,33.37828,0.0010182781,0.0077872276,14.044526,3.2328331
413,98097,GAMA,2.6539838,15.342536,0.054,160.04161,0.15623777,0.2925347,16.849781,1.9601004
414,98143,GAMA,2.4257631,18.227007,0.054,172.79001,0.33241454,0.29611397,6.965861,5.2517695
415,98652,GAMA,2.6718805,17.90079,0.04,108.2148,0.43357342,0.4790995,18.756897,4.2139597
416,98880,GAMA,4.0041633,15.35698,0.044,105.11841,0.1783681,0.22322279,18.557589,2.9869523
417,99259,GAMA,4.0541954,17.668846,0.066,167.17,0.5365033,0.62110394,10.568327,7.7356153
418,99326,GAMA,3.1001997,17.69836,0.071,118.70566,0.09880297,0.08225483,12.567242,6.657471
419,99349,GAMA,5.078021,14.545351,0.071,61.21895,0.5376028,0.5842408,29.699377,3.262238
420,99393,GAMA,3.8428736,15.753566,0.065,81.800995,0.4183067,0.24646717,9.866339,3.1625452
421,99410,GAMA,3.0790012,18.119709,0.063,97.81558,0.54976046,0.3694054,5.8440704,7.51822
422,99428,GAMA,12.462029,13.371934,0.066,84.122925,0.07510563,0.06422448,40.31564,0.5367862
423,99430,GAMA,2.3287628,16.860878,0.066,115.41,0.43537384,0.4352653,14.576817,2.611195
424,99464,GAMA,2.8400228,16.934053,0.061,119.80939,0.6896913,0.72555256,8.659249,3.2899199
425,99511,GAMA,3.861801,17.768518,0.067,83.60043,0.1784395,0.2545272,10.062193,9.88623
426,99513,GAMA,3.6667068,18.436272,0.068,66.937256,0.0,0.0,17.430698,8.23223
427,99687,GAMA,3.9864745,15.149689,0.059,125.017136,0.5154756,0.4464503,21.09026,1.5770164
428,99742,GAMA,1.29772,16.569368,0.055,122.42116,0.15050815,0.4805591,17.857563,3.7756655
429,99795,GAMA,3.0644736,17.280243,0.052,45.91983,0.02024914,0.027892053,22.323345,5.1167493
430,100162,GAMA,1.9137306,16.74226,0.058,47.059143,0.36096695,0.48291963,19.470951,3.2700088
431,100175,GAMA,2.0751364,18.73203,0.058,104.66,0.5991473,0.7505374,7.0069895,6.091856
432,100192,GAMA,4.8460116,16.172928,0.065,125.41464,0.0060748653,0.0,11.742071,4.436202
433,105420,GAMA,2.0315697,16.232855,0.094,173.22119,0.08078507,0.13577688,26.450642,1.9825807
434,105447,GAMA,1.5261704,17.176216,0.09,44.74028,0.4921786,0.61542183,5.3437395,3.5496974
435,105519,GAMA,0.9352659,16.513964,0.084,40.87912,0.19233514,0.51205814,14.627794,2.736586
436,105573,GAMA,1.6098392,17.867712,0.079,18.024567,0.20430145,0.34364843,9.817628,4.139175
437,105597,GAMA,4.166836,14.55247,0.078,105.042206,0.50343984,0.5052,23.463078,2.7515357
438,105600,GAMA,2.5420098,17.16895,0.077,99.399994,0.1815618,0.15664601,5.6226044,4.75098
439,105738,GAMA,2.3751025,15.98235,0.074,121.70033,0.23353718,0.24349606,15.33726,10.939785
440,105962,GAMA,4.992015,16.92291,0.087,50.002716,0.4072599,0.28001451,11.115854,5.4234533
441,106016,GAMA,1.2234968,16.784372,0.089,58.880386,0.16442528,0.45737755,9.473471,3.7329679
442,106042,GAMA,9.976673,14.095278,0.089,78.80011,0.052674454,0.15369558,28.181107,5.723248
443,106047,GAMA,1.3279818,16.729572,0.091,27.811188,0.24695413,0.43698442,10.658132,3.360749
444,106049,GAMA,2.195562,17.771652,0.089,31.699493,0.48388237,0.5130232,8.052607,4.0387955
445,106065,GAMA,2.139889,18.266848,0.094,131.98532,0.59964,0.7248792,6.1097994,4.654031
446,106331,GAMA,6.1283174,16.057491,0.07,150.90662,0.37686008,0.50078034,17.177408,4.9699864
447,106343,GAMA,2.5211556,17.79753,0.063,70.64925,0.008467152,0.0037632585,8.733609,3.4246812
448,106376,GAMA,7.8286314,14.922937,0.068,71.87964,0.09787102,0.08238757,23.024195,2.9558568
449,106389,GAMA,2.9920516,16.163374,0.069,63.89061,0.69490623,0.5766382,14.251238,2.473032
450,106507,GAMA,3.3084517,16.222193,0.071,27.78241,0.67062545,0.6082268,15.362283,2.7952707
451,106549,GAMA,3.0539713,14.870179,0.069,75.463974,0.024028592,0.059316516,19.706764,1.7249562
452,106616,GAMA,3.3513684,15.557112,0.071,90.15466,0.7275605,0.7201008,19.573744,1.6628227
453,106634,GAMA,1.7089794,16.960896,0.068,94.38237,0.46723145,0.5522938,7.7613597,5.063804
454,106638,GAMA,16.415285,13.162286,0.068,170.77283,0.48416254,0.24320376,50.385544,10.25398
455,106717,GAMA,4.639157,14.264487,0.071,115.82408,0.27867928,0.2933905,21.94691,3.697949
456,106810,GAMA,2.6749291,15.711624,0.082,151.08829,0.4274488,0.61123645,15.152268,2.8270032
457,106839,GAMA,4.010617,14.695608,0.08,65.74733,0.28685653,0.3766111,25.210897,1.8387806
458,106908,GAMA,1.8690896,17.284739,0.084,157.20999,0.6016759,0.5525237,13.709592,3.5624843
459,107135,GAMA,1.5201026,15.4352045,0.098,1.8850403,0.20657258,0.36878026,10.26091,2.6225326
460,107137,GAMA,8.983884,13.914355,0.097,37.890015,0.2189038,0.20068032,27.90542,0.6152193
461,107214,GAMA,8.464397,15.529275,0.096,147.37,0.39543572,0.3126573,15.06037,3.2803636
462,107259,GAMA,2.0823357,17.510265,0.09,131.23657,0.6596388,0.75138617,13.141396,3.0652077
463,107395,GAMA,3.1715698,16.453379,0.103,76.66531,0.506344,0.5324476,9.920611,3.4948318
464,107454,GAMA,2.0516105,16.283157,0.102,98.69394,0.08528,0.04890859,13.986806,2.807504
465,107503,GAMA,1.9062591,16.399551,0.098,141.70477,0.16360836,0.24031597,21.259373,4.006807
466,107509,GAMA,3.4067438,15.710315,0.098,108.24753,0.3575138,0.20920342,19.04899,4.34869
467,107528,GAMA,10.025685,13.817715,0.1,80.90015,0.13555548,0.15526795,21.993824,0.59035695
468,107594,GAMA,4.466551,17.176884,0.102,146.82726,0.5250135,0.40203637,20.394375,4.824497
469,107799,GAMA,3.196107,17.228449,0.101,90.041245,0.5005812,0.50462914,5.913153,3.4076772
470,107824,GAMA,2.2789412,16.141567,0.106,42.665924,0.34044185,0.34935725,9.837477,3.0638378
471,107826,GAMA,1.2629536,18.42237,0.106,94.80786,0.13270631,0.19057167,11.8204775,5.5561857
472,136232,GAMA,2.0048006,15.496445,0.047,141.9781,0.38865307,0.57663715,14.073768,3.0616193
473,136238,GAMA,5.106188,15.099249,0.048,178.23251,0.22216393,0.22386724,17.814466,2.7291088
474,136240,GAMA,10.97402,15.689335,0.052,138.36989,0.22416013,0.24569654,20.28064,5.6257267
475,136263,GAMA,3.3148646,15.484724,0.052,0.23001099,0.7261316,0.7477715,13.294422,1.5908871
476,136308,GAMA,1.2269763,17.327028,0.057,42.41281,0.24502394,0.3989563,5.7876973,5.054279
477,136602,GAMA,5.728273,13.695367,0.043,148.96968,0.14386714,0.13013434,29.168625,2.2421217
478,136605,GAMA,1.7358435,16.517008,0.04,130.58687,0.12792021,0.16477132,9.369141,4.951111
479,136616,GAMA,2.4416814,15.380438,0.043,110.887695,0.27651417,0.39972895,18.514626,3.1259499
480,136624,GAMA,1.5750283,16.233461,0.041,25.02974,0.26673275,0.4695586,10.87701,3.0637405
481,136626,GAMA,4.3073277,16.25461,0.041,36.273132,0.581048,0.58845043,22.760489,1.5454189
482,136672,GAMA,3.1954544,17.930456,0.039,128.74974,0.5527903,0.58642733,12.28885,6.345569
483,136688,GAMA,2.1905541,15.604512,0.043,171.50162,0.24786727,0.36485773,4.001696,2.6571038
484,136841,GAMA,3.2238827,14.573633,0.04,103.076935,0.40587568,0.40592718,21.22965,3.1020312
485,136842,GAMA,8.724593,13.796768,0.038,16.992798,0.1609017,0.15452719,28.625992,1.556065
486,136847,GAMA,3.548751,14.18953,0.038,41.78534,0.22078869,0.36990374,18.800947,1.9106126
487,136856,GAMA,2.0430954,18.033379,0.042,56.18103,0.40983164,0.55548716,20.388157,4.884217
488,136866,GAMA,2.3228285,18.070658,0.039,173.759,0.13057666,0.14775312,9.0000305,5.5735726
489,136871,GAMA,0.8408543,16.439545,0.037,29.922424,0.27610913,0.34450418,12.1318655,6.2551074
490,136880,GAMA,2.3954542,16.170681,0.038,69.343185,0.47576433,0.5285703,16.547386,2.6109812
491,136881,GAMA,2.7598395,16.933111,0.037,28.882904,0.47029734,0.40352035,11.715127,4.169224
492,136894,GAMA,6.2472973,17.527382,0.038,118.37169,0.02601615,0.023722112,8.301531,12.951594
493,136917,GAMA,2.557343,17.228874,0.037,17.337769,0.24534135,0.19320464,8.788611,4.0330644
494,136918,GAMA,2.6293375,17.041769,0.037,174.94638,0.51220405,0.46652287,12.258579,4.1671376
495,136966,GAMA,1.3891256,18.008114,0.039,57.357452,0.15124941,0.36511862,11.848083,4.993195
